   0.0000000000000000       -2.8165137630586374E-014   1.0000000000000000     
   3.1415926535897934E-002   7.6569089621213074E-004  0.99950656036573160     
   6.2831853071795868E-002   3.3464862545356899E-003  0.99802672842827156     
   9.4247779607693802E-002   7.6536292450739086E-003  0.99556196460308000     
  0.12566370614359174        1.3629358684214983E-002  0.99211470131447788     
  0.15707963267948966        2.1203189317589882E-002  0.98768834059513777     
  0.18849555921538760        3.0289218101252305E-002  0.98228725072868872     
  0.21991148575128555        4.0786853571248838E-002  0.97591676193874743     
  0.25132741228718347        5.2582401993381676E-002  0.96858316112863108     
  0.28274333882308139        6.5551000259044284E-002  0.96029368567694307     
  0.31415926535897931        7.9558710017073930E-002  0.95105651629515353     
  0.34557519189487729        9.4464667775973538E-002  0.94088076895422545     
  0.37699111843077521       0.11012321503901537       0.92977648588825135     
  0.40840704496667313       0.12638594905451972       0.91775462568398114     
  0.43982297150257110       0.14310364778358445       0.90482705246601947     
  0.47123889803846902       0.16012803449244969       0.89100652418836790     
  0.50265482457436694       0.17731335829411052       0.87630668004386358     
  0.53407075111026492       0.19451777685418492       0.86074202700394364     
  0.56548667764616278       0.21160453615399924       0.84432792550201508     
  0.59690260418206076       0.22844294951158164       0.82708057427456183     
  0.62831853071795862       0.24490918389837449       0.80901699437494745     
  0.65973445725385660       0.26088686595535082       0.79015501237569030     
  0.69115038378975457       0.27626752311303021       0.77051324277578914     
  0.72256631032565244       0.29095087702890882       0.75011106963045959     
  0.75398223686155041       0.30484500736606501       0.72896862742141155     
  0.78539816339744839       0.31786640393742638       0.70710678118654746     
  0.81681408993334625       0.32993992461357241       0.68454710592868862     
  0.84823001646924423       0.34099867531168376       0.66131186532365183     
  0.87964594300514221       0.35098382700673225       0.63742398974868963     
  0.91106186954104007       0.35984438316509870       0.61290705365297649     
  0.94247779607693805       0.36753690939773254       0.58778525229247303     
  0.97389372261283591       0.37402523553977557       0.56208337785213058     
   1.0053096491487339       0.37928013883972123       0.53582679497899655     
   1.0367255756846319       0.38327901552066240       0.50904141575037121     
   1.0681415022205298       0.38600554668283821       0.48175367410171516     
   1.0995574287564276       0.38744936336323194       0.45399049973954680     
   1.1309733552923256       0.38760571455782922       0.42577929156507266     
   1.1623892818282235       0.38647514114161646       0.39714789063478056     
   1.1938052083641215       0.38406315788197065       0.36812455268467786     
   1.2252211349000195       0.38037994512154494       0.33873792024529126     
   1.2566370614359172       0.37544005119473239       0.30901699437494745     
   1.2880529879718152       0.36926210622477690       0.27899110603922928     
   1.3194689145077132       0.36186854761446685       0.24868988716485474     
   1.3508848410436112       0.35328535728060051       0.21814324139654248     
   1.3823007675795091       0.34354181048036447       0.18738131458572452     
   1.4137166941154071       0.33267023592662720       0.15643446504023070     
   1.4451326206513049       0.32070578678012313       0.12533323356430426     
