   0.0000000000000000        4.1544939434691143E-004
   1.5707963267948967E-003   4.1617897070978448E-004
   3.1415926535897933E-003   4.1838955268786793E-004
   4.7123889803846897E-003   4.2207671593197908E-004
   6.2831853071795866E-003   4.2723975156492200E-004
   7.8539816339744835E-003   4.3387833366399499E-004
   9.4247779607693795E-003   4.4199221630886393E-004
   1.0995574287564277E-002   4.5158116367358288E-004
   1.2566370614359173E-002   4.6264492672837461E-004
   1.4137166941154069E-002   4.7518323365084060E-004
   1.5707963267948967E-002   4.8919578528874017E-004
   1.7278759594743863E-002   5.0468225278829941E-004
   1.8849555921538759E-002   5.2164227625882669E-004
   2.0420352248333655E-002   5.4007546397666719E-004
   2.1991148575128554E-002   5.5998139188932370E-004
   2.3561944901923450E-002   5.8135960329593669E-004
   2.5132741228718346E-002   6.0420960863630821E-004
   2.6703537555513242E-002   6.2853088534937690E-004
   2.8274333882308138E-002   6.5432287777770419E-004
   2.9845130209103038E-002   6.8158499710339556E-004
   3.1415926535897934E-002   7.1031662130611952E-004
   3.2986722862692830E-002   7.4051709513706814E-004
   3.4557519189487726E-002   7.7218573010471182E-004
   3.6128315516282622E-002   8.0532180446948702E-004
   3.7699111843077518E-002   8.3992456324540868E-004
   3.9269908169872414E-002   8.7599321820717242E-004
   4.0840704496667310E-002   9.1352694790171318E-004
   4.2411500823462213E-002   9.5252489766343626E-004
   4.3982297150257109E-002   9.9298617963256746E-004
   4.5553093477052005E-002   1.0349098727761791E-003
   4.7123889803846901E-002   1.0782950229115656E-003
   4.8694686130641797E-002   1.1231406427317124E-003
   5.0265482457436693E-002   1.1694457118326645E-003
   5.1836278784231589E-002   1.2172091767426298E-003
   5.3407075111026485E-002   1.2664299509527017E-003
   5.4977871437821381E-002   1.3171069149490971E-003
   5.6548667764616277E-002   1.3692389162468306E-003
   5.8119464091411173E-002   1.4228247694247596E-003
   5.9690260418206076E-002   1.4778632561619478E-003
   6.1261056745000972E-002   1.5343531252753014E-003
   6.2831853071795868E-002   1.5922930927584416E-003
   6.4402649398590764E-002   1.6516818418217806E-003
   6.5973445725385660E-002   1.7125180229337813E-003
   6.7544242052180556E-002   1.7748002538633700E-003
   6.9115038378975452E-002   1.8385271197234861E-003
   7.0685834705770348E-002   1.9036971730157590E-003
   7.2256631032565244E-002   1.9703089336762830E-003
   7.3827427359360140E-002   2.0383608891224917E-003
   7.5398223686155036E-002   2.1078514943011139E-003
   7.6969020012949932E-002   2.1787791717371970E-003
   7.8539816339744828E-002   2.2511423115841997E-003
   8.0110612666539724E-002   2.3249392716751340E-003
   8.1681408993334620E-002   2.4001683775747569E-003
   8.3252205320129516E-002   2.4768279226328005E-003
   8.4823001646924426E-002   2.5549161680382343E-003
   8.6393797973719322E-002   2.6344313428745551E-003
   8.7964594300514218E-002   2.7153716441760982E-003
   8.9535390627309114E-002   2.7977352369853584E-003
   9.1106186954104010E-002   2.8815202544113299E-003
   9.2676983280898906E-002   2.9667247976888408E-003
   9.4247779607693802E-002   3.0533469362388926E-003
   9.5818575934488698E-002   3.1413847077299919E-003
   9.7389372261283594E-002   3.2308361181404717E-003
   9.8960168588078490E-002   3.3216991418217982E-003
  0.10053096491487339        3.4139717215628538E-003
  0.10210176124166828        3.5076517686552021E-003
  0.10367255756846318        3.6027371629593174E-003
  0.10524335389525807        3.6992257529717834E-003
  0.10681415022205297        3.7971153558934508E-003
  0.10838494654884787        3.8964037576985568E-003
  0.10995574287564276        3.9970887132047914E-003
  0.11152653920243766        4.0991679461443165E-003
  0.11309733552923255        4.2026391492357247E-003
  0.11466813185602745        4.3074999842569392E-003
  0.11623892818282235        4.4137480821190471E-003
  0.11780972450961726        4.5213810429410670E-003
  0.11938052083641215        4.6303964361256297E-003
  0.12095131716320705        4.7407918004355957E-003
  0.12252211349000194        4.8525646440715775E-003
  0.12409290981679684        4.9657124447503743E-003
  0.12566370614359174        5.0802326497843189E-003
  0.12723450247038662        5.1961226761615227E-003
  0.12880529879718153        5.3133799106270139E-003
  0.13037609512397641        5.4320017097647761E-003
  0.13194689145077132        5.5519854000806741E-003
  0.13351768777756620        5.6733282780862494E-003
  0.13508848410436111        5.7960276103834101E-003
  0.13665928043115602        5.9200806337499851E-003
  0.13823007675795090        6.0454845552261457E-003
  0.13980087308474581        6.1722365522016986E-003
  0.14137166941154070        6.3003337725042194E-003
  0.14294246573833561        6.4297733344880594E-003
  0.14451326206513049        6.5605523271241861E-003
  0.14608405839192540        6.6926678100908696E-003
  0.14765485471872028        6.8261168138652132E-003
  0.14922565104551519        6.9608963398155033E-003
  0.15079644737231007        7.0970033602943978E-003
  0.15236724369910498        7.2344348187329318E-003
  0.15393804002589986        7.3731876297353375E-003
  0.15550883635269477        7.5132586791746775E-003
  0.15707963267948966        7.6546448242892839E-003
  0.15865042900628457        7.7973428937799984E-003
  0.16022122533307945        7.9413496879082029E-003
  0.16179202165987436        8.0866619785946413E-003
  0.16336281798666924        8.2332765095190306E-003
  0.16493361431346415        8.3811899962204419E-003
  0.16650441064025903        8.5303991261984589E-003
  0.16807520696705394        8.6809005590150999E-003
  0.16964600329384885        8.8326909263974993E-003
  0.17121679962064373        8.9857668323413600E-003
  0.17278759594743864        9.1401248532151300E-003
  0.17435839227423353        9.2957615378649432E-003
  0.17592918860102844        9.4526734077202950E-003
  0.17749998492782332        9.6108569569004418E-003
  0.17907078125461823        9.7703086523215389E-003
