 -0.99900000000000000       -8.7906516732516593E-008  -1.1164744142154130       -2.2328990142977934     
 -0.99800000000000000        2.5196173403134736E-003  -1.1156511146552188       -2.2312026086111572     
 -0.99700000000000000        5.0398384078818026E-003  -1.1148276242308741       -2.2295058779679335     
 -0.99600000000000000        7.5605755637222494E-003  -1.1140039428565647       -2.2278088221864025     
 -0.99500000000000000        1.0081829075070825E-002  -1.1131800704464241       -2.2261114410851945     
 -0.99399999999999999        1.2603599209839444E-002  -1.1123560069145333       -2.2244137344823169     
 -0.99299999999999999        1.5125886236229125E-002  -1.1115317521749208       -2.2227157021955395     
 -0.99199999999999999        1.7648690422145563E-002  -1.1107073061415622       -2.2210173440429815     
 -0.99099999999999999        2.0172012035975406E-002  -1.1098826687283816       -2.2193186598423322     
 -0.98999999999999999        2.2695851346031581E-002  -1.1090578398492486       -2.2176196494114095     
 -0.98899999999999999        2.5220208621005824E-002  -1.1082328194179822       -2.2159203125677016     
 -0.98799999999999999        2.7745084129511710E-002  -1.1074076073483472       -2.2142206491288308     
 -0.98699999999999999        3.0270478140561607E-002  -1.1065822035540569       -2.2125206589120712     
 -0.98599999999999999        3.2796390923182539E-002  -1.1057566079487722       -2.2108203417347347     
 -0.98499999999999999        3.5322822746499671E-002  -1.1049308204460995       -2.2091196974140903     
 -0.98399999999999999        3.7849773879922832E-002  -1.1041048409595948       -2.2074187257671718     
 -0.98299999999999998        4.0377244592959549E-002  -1.1032786694027596       -2.2057174266109700     
 -0.98199999999999998        4.2905235155251464E-002  -1.1024523056890443       -2.2040157997623937     
 -0.98099999999999998        4.5433745836567674E-002  -1.1016257497318449       -2.2023138450382769     
 -0.97999999999999998        4.7962776906966376E-002  -1.1007990014445059       -2.2006115622552169     
 -0.97899999999999998        5.0492328636506656E-002  -1.0999720607403185       -2.1989089512298645     
 -0.97799999999999998        5.3022401295517163E-002  -1.0991449275325214       -2.1972060117786509     
 -0.97699999999999998        5.5552995154402041E-002  -1.0983176017342997       -2.1955027437179879     
 -0.97599999999999998        5.8084110483748397E-002  -1.0974900832587868       -2.1937991468641540     
 -0.97499999999999998        6.0615747554307209E-002  -1.0966623720190625       -2.1920952210333198     
 -0.97399999999999998        6.3147906637010642E-002  -1.0958344679281540       -2.1903909660415248     
 -0.97299999999999998        6.5680588002844598E-002  -1.0950063708990370       -2.1886863817048079     
 -0.97199999999999998        6.8213791923057876E-002  -1.0941780808446302       -2.1869814678390016     
 -0.97099999999999997        7.0747518669027620E-002  -1.0933495976778045       -2.1852762242598573     
 -0.96999999999999997        7.3281768512270418E-002  -1.0925209213113733       -2.1835706507830457     
 -0.96899999999999997        7.5816541724442743E-002  -1.0916920516581008       -2.1818647472241461     
 -0.96799999999999997        7.8351838577396471E-002  -1.0908629886306964       -2.1801585133985966     
 -0.96699999999999997        8.0887659343114926E-002  -1.0900337321418163       -2.1784519491217580     
 -0.96599999999999997        8.3424004293738641E-002  -1.0892042821040642       -2.1767450542088866     
 -0.96499999999999997        8.5960873701562246E-002  -1.0883746384299906       -2.1750378284751366     
