           1  -1.3149892303362325     
           2 -0.13836257850265277     
           3  -1.4779779222018785E-002
           4  -1.4220651289236219E-003
           5  -1.2811412498248131E-004
           6  -1.1066637586099048E-005
           7  -9.2870260126609594E-007
           8  -7.6309682572883730E-008
           9  -6.1703235854082550E-009
          10  -4.9265924673136396E-010
          11  -3.8935965562814090E-011
          12  -3.0513369608797802E-012
          13  -2.3758772726978350E-013
          14  -1.8429702208777599E-014
          15  -1.5543122344752192E-015
          16  -2.2204460492503131E-016
          17   0.0000000000000000     
          18   0.0000000000000000     
          19   0.0000000000000000     
          20   0.0000000000000000     
